id,event_date,year,President,country,geometry,week,stack
520,2020-04-03T00:00:00Z,2020,Trump I,Somalia,"c(44.0821, 2.8049)",2020-03-29,3
521,2020-04-03T00:00:00Z,2020,Trump I,Somalia,"c(43.6469, 3.1172)",2020-03-29,4
522,2020-04-05T00:00:00Z,2020,Trump I,Somalia,"c(44.7733, 1.9167)",2020-04-05,1
523,2020-04-05T00:00:00Z,2020,Trump I,Somalia,"c(44.8333, 1.9833)",2020-04-05,2
524,2020-04-06T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-04-05,3
525,2020-04-09T00:00:00Z,2020,Trump I,Somalia,"c(42.7091, 0.0356)",2020-04-05,4
526,2020-04-10T00:00:00Z,2020,Trump I,Somalia,"c(42.7751, 0.2494)",2020-04-05,5
527,2020-04-25T00:00:00Z,2020,Trump I,Yemen,"c(45.752, 14.8708)",2020-04-19,1
528,2020-04-26T00:00:00Z,2020,Trump I,Yemen,"c(47.1955, 14.5028)",2020-04-26,1
529,2020-04-29T00:00:00Z,2020,Trump I,Somalia,"c(42.2899, 1.81)",2020-04-26,2
530,2020-04-29T00:00:00Z,2020,Trump I,Somalia,"c(42.5732, 1.2448)",2020-04-26,3
531,2020-05-12T00:00:00Z,2020,Trump I,Somalia,"c(41.8674, 3.0359)",2020-05-10,1
532,2020-05-12T00:00:00Z,2020,Trump I,Somalia,"c(43.7143, 1.1685)",2020-05-10,2
533,2020-05-12T00:00:00Z,2020,Trump I,Somalia,"c(42.9518, 1.4518)",2020-05-10,3
534,2020-05-12T00:00:00Z,2020,Trump I,Yemen,"c(45.6971, 13.3568)",2020-05-10,4
535,2020-05-12T00:00:00Z,2020,Trump I,Somalia,"c(42.7382, 0.0692)",2020-05-10,5
536,2020-05-12T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-05-10,6
537,2020-05-13T00:00:00Z,2020,Trump I,Yemen,"c(45.4004, 15.5454)",2020-05-10,7
538,2020-05-17T00:00:00Z,2020,Trump I,Somalia,"c(43.3837, 0.8014)",2020-05-17,1
539,2020-05-24T00:00:00Z,2020,Trump I,Somalia,"c(43.3837, 0.8014)",2020-05-24,1
540,2020-05-25T00:00:00Z,2020,Trump I,Somalia,"c(43.7143, 1.1685)",2020-05-24,2
541,2020-05-25T00:00:00Z,2020,Trump I,Somalia,"c(43.5233, 2.1106)",2020-05-24,3
542,2020-05-25T00:00:00Z,2020,Trump I,Somalia,"c(42.7382, 0.0692)",2020-05-24,4
543,2020-06-24T00:00:00Z,2020,Trump I,Yemen,"c(45.3864, 15.4584)",2020-06-21,1
544,2020-06-30T00:00:00Z,2020,Trump I,Iraq,"c(42.7898, 35.0311)",2020-06-28,1
545,2020-07-09T00:00:00Z,2020,Trump I,Somalia,"c(44.7789, 1.8872)",2020-07-05,1
546,2020-07-21T00:00:00Z,2020,Trump I,Somalia,"c(50.424, 10.5625)",2020-07-19,1
547,2020-07-29T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-07-26,1
548,2020-08-20T00:00:00Z,2020,Trump I,Somalia,"c(44.3329, 1.6104)",2020-08-16,1
549,2020-08-24T00:00:00Z,2020,Trump I,Somalia,"c(44.7871, 1.9221)",2020-08-23,1
550,2020-08-25T00:00:00Z,2020,Trump I,Somalia,"c(42.723, 2.3375)",2020-08-23,2
551,2020-08-30T00:00:00Z,2020,Trump I,Yemen,"c(45.027, 15.5646)",2020-08-30,1
552,2020-09-21T00:00:00Z,2020,Trump I,Somalia,"c(42.2882, 0.0288)",2020-09-20,1
553,2020-10-27T00:00:00Z,2020,Trump I,Yemen,"c(45.3701, 15.5148)",2020-10-25,1
554,2020-11-14T00:00:00Z,2020,Trump I,Yemen,"c(45.4392, 15.4647)",2020-11-08,1
555,2020-12-10T00:00:00Z,2020,Trump I,Somalia,"c(42.7666, 0.4833)",2020-12-06,1
556,2020-12-14T00:00:00Z,2020,Trump I,Yemen,"c(45.4294, 14.652)",2020-12-13,1
557,2020-12-24T00:00:00Z,2020,Trump I,Somalia,"c(42.4522, 1.6394)",2020-12-20,1
558,2021-01-01T00:00:00Z,2021,Trump I,Somalia,"c(43.3837, 0.8014)",2020-12-27,1
559,2021-01-07T00:00:00Z,2021,Trump I,Somalia,"c(44.4785, 2.8264)",2021-01-03,1
560,2021-01-13T00:00:00Z,2021,Trump I,Somalia,"c(43.5233, 2.1106)",2021-01-10,1
561,2021-01-18T00:00:00Z,2021,Trump I,Somalia,"c(44.5127, 4.0182)",2021-01-17,1
562,2021-01-19T00:00:00Z,2021,Trump I,Somalia,"c(42.7382, 0.0692)",2021-01-17,2
563,2021-01-25T00:00:00Z,2021,Biden,Yemen,"c(45.752, 14.8708)",2021-01-24,1
564,2021-05-30T00:00:00Z,2021,Biden,Yemen,"c(46.8123, 14.6659)",2021-05-30,1
565,2021-06-05T00:00:00Z,2021,Biden,Afghanistan,"c(69.0227, 33.9953)",2021-05-30,2
566,2021-09-16T00:00:00Z,2021,Biden,Yemen,"c(46.5, 14.5167)",2021-09-12,1
567,2021-11-14T00:00:00Z,2021,Biden,Yemen,"c(45.801, 14.0851)",2021-11-14,1
568,2022-02-05T00:00:00Z,2022,Biden,Yemen,"c(45.4138, 15.5469)",2022-01-30,1
569,2022-02-22T00:00:00Z,2022,Biden,Somalia,"c(45.5339, 3.1482)",2022-02-20,1
570,2022-03-12T00:00:00Z,2022,Biden,Somalia,"c(46.2841, 4.5135)",2022-03-06,1
571,2022-03-23T00:00:00Z,2022,Biden,Yemen,"c(45.4308, 15.4734)",2022-03-20,1
572,2022-03-30T00:00:00Z,2022,Biden,Afghanistan,"c(64.1923, 31.8664)",2022-03-27,1
573,2022-06-03T00:00:00Z,2022,Biden,Somalia,"c(42.1959, -0.2201)",2022-05-29,1
574,2022-06-21T00:00:00Z,2022,Biden,Yemen,"c(46.6697, 14.6596)",2022-06-19,1
575,2022-06-24T00:00:00Z,2022,Biden,Yemen,"c(46.6697, 14.6596)",2022-06-19,2
576,2022-07-17T00:00:00Z,2022,Biden,Somalia,"c(42.1959, -0.2201)",2022-07-17,1
577,2022-08-09T00:00:00Z,2022,Biden,Somalia,"c(45.4728, 5.0045)",2022-08-07,1
578,2022-08-16T00:00:00Z,2022,Biden,Somalia,"c(44.8333, 1.9833)",2022-08-14,1
579,2022-08-28T00:00:00Z,2022,Biden,Yemen,"c(45.3864, 15.4584)",2022-08-28,1
580,2022-10-01T00:00:00Z,2022,Biden,Somalia,"c(43.1746, 0.6285)",2022-09-25,1
581,2022-10-26T00:00:00Z,2022,Biden,Yemen,"c(53.0427, 16.5757)",2022-10-23,1
582,2022-11-16T00:00:00Z,2022,Biden,Yemen,"c(46.0104, 14.3209)",2022-11-13,1
583,2022-11-30T00:00:00Z,2022,Biden,Yemen,"c(45.4601, 15.5401)",2022-11-27,1
584,2022-12-14T00:00:00Z,2022,Biden,Somalia,"c(46.2279, 3.3035)",2022-12-11,1
585,2022-12-17T00:00:00Z,2022,Biden,Somalia,"c(46.7753, 3.5595)",2022-12-11,2
586,2022-12-23T00:00:00Z,2022,Biden,Somalia,"c(46.3222, 2.7603)",2022-12-18,1
587,2023-01-23T00:00:00Z,2023,Biden,Somalia,"c(47.8584, 4.6517)",2023-01-22,1
588,2023-01-25T00:00:00Z,2023,Biden,Somalia,"c(49.7434, 10.8548)",2023-01-22,2
589,2023-01-30T00:00:00Z,2023,Biden,Yemen,"c(45.3811, 15.5023)",2023-01-29,1
590,2023-01-30T00:00:00Z,2023,Biden,Somalia,"c(46.9519, 4.109)",2023-01-29,2
591,2023-02-10T00:00:00Z,2023,Biden,Somalia,"c(47.9303, 5.1143)",2023-02-05,1
592,2023-02-10T00:00:00Z,2023,Biden,Somalia,"c(48.5268, 5.3505)",2023-02-05,2
593,2023-02-15T00:00:00Z,2023,Biden,Somalia,"c(47.53, 7.19)",2023-02-12,1
594,2023-02-15T00:00:00Z,2023,Biden,Somalia,"c(47.5323, 7.1908)",2023-02-12,2
595,2023-02-21T00:00:00Z,2023,Biden,Somalia,"c(47.53, 7.19)",2023-02-19,1
596,2023-02-26T00:00:00Z,2023,Biden,Yemen,"c(45.37, 15.4716)",2023-02-26,1
597,2023-03-02T00:00:00Z,2023,Biden,Yemen,"c(46.9133, 14.0585)",2023-02-26,2
598,2023-05-05T00:00:00Z,2023,Biden,Somalia,"c(44.7, 1.8)",2023-04-30,1
599,2023-05-13T00:00:00Z,2023,Biden,Somalia,"c(42.5463, -0.3603)",2023-05-07,1
600,2023-05-20T00:00:00Z,2023,Biden,Somalia,"c(42.7666, 0.4833)",2023-05-14,1
601,2023-05-26T00:00:00Z,2023,Biden,Somalia,"c(44.5196, 1.6298)",2023-05-21,1
602,2023-06-15T00:00:00Z,2023,Biden,Yemen,"c(46.7789, 14.3332)",2023-06-11,1
603,2023-06-15T00:00:00Z,2023,Biden,Libya,"c(17.7478, 29.075)",2023-06-11,2
604,2023-06-21T00:00:00Z,2023,Biden,Yemen,"c(46.7664, 14.3515)",2023-06-18,1
605,2023-07-19T00:00:00Z,2023,Biden,Somalia,"c(46.5388, 3.8757)",2023-07-16,1
606,2023-08-05T00:00:00Z,2023,Biden,Somalia,"c(45.2043, 4.736)",2023-07-30,1
607,2023-08-10T00:00:00Z,2023,Biden,Somalia,"c(47.145, 4.5307)",2023-08-06,1
608,2023-08-15T00:00:00Z,2023,Biden,Somalia,"c(46.618, 4.0226)",2023-08-13,1
609,2023-08-26T00:00:00Z,2023,Biden,Somalia,"c(42.5463, -0.3603)",2023-08-20,1
610,2023-09-07T00:00:00Z,2023,Biden,Somalia,"c(46.5137, 5.2053)",2023-09-03,1
611,2023-09-07T00:00:00Z,2023,Biden,Somalia,"c(46.4492, 5.2324)",2023-09-03,2
612,2023-09-10T00:00:00Z,2023,Biden,Somalia,"c(46.4768, 5.3329)",2023-09-10,1
613,2023-09-13T00:00:00Z,2023,Biden,Somalia,"c(46.5137, 5.2053)",2023-09-10,2
614,2023-10-03T00:00:00Z,2023,Biden,Somalia,"c(44.7, 1.8)",2023-10-01,1
615,2023-10-09T00:00:00Z,2023,Biden,Somalia,"c(42.4522, 1.6394)",2023-10-08,1
616,2023-10-09T00:00:00Z,2023,Biden,Somalia,"c(42.071, 0.5172)",2023-10-08,2
617,2023-10-09T00:00:00Z,2023,Biden,Somalia,"c(42.5732, 1.2448)",2023-10-08,3
618,2023-10-09T00:00:00Z,2023,Biden,Somalia,"c(42.7666, 0.4833)",2023-10-08,4
619,2023-10-19T00:00:00Z,2023,Biden,Yemen,"c(46.1544, 14.432)",2023-10-15,1
620,2023-10-23T00:00:00Z,2023,Biden,Somalia,"c(42.5732, 1.2448)",2023-10-22,1
621,2023-12-03T00:00:00Z,2023,Biden,Somalia,"c(42.7666, 0.4833)",2023-12-03,1
622,2023-12-07T00:00:00Z,2023,Biden,Libya,"c(17.5565, 28.5445)",2023-12-03,2
623,2023-12-12T00:00:00Z,2023,Biden,Libya,"c(17.7478, 29.075)",2023-12-10,1
624,2023-12-17T00:00:00Z,2023,Biden,Somalia,"c(42.7666, 0.4833)",2023-12-17,1
625,2023-12-20T00:00:00Z,2023,Biden,Somalia,"c(42.7666, 0.4833)",2023-12-17,2
626,2023-12-21T00:00:00Z,2023,Biden,Somalia,"c(43.8045, 1.2495)",2023-12-17,3
627,2023-12-21T00:00:00Z,2023,Biden,Somalia,"c(42.7666, 0.4833)",2023-12-17,4
628,2024-01-01T00:00:00Z,2024,Biden,Somalia,"c(42.7382, 0.0692)",2023-12-31,1
629,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(42.9763, 14.753)",2024-01-07,1
630,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(42.8508, 15.2641)",2024-01-07,2
631,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(42.9614, 15.1947)",2024-01-07,3
632,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(43.1016, 14.1031)",2024-01-07,4
633,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(43.3152, 14.1951)",2024-01-07,5
634,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(44.2197, 15.4763)",2024-01-07,6
635,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(43.7935, 16.9603)",2024-01-07,7
636,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(43.591, 17.154)",2024-01-07,8
637,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(43.7665, 16.8942)",2024-01-07,9
638,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(44.1668, 13.6679)",2024-01-07,10
639,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(44.1391, 13.686)",2024-01-07,11
640,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(42.8902, 14.9167)",2024-01-07,12
641,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(44.1781, 15.3139)",2024-01-07,13
642,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(43.0728, 14.7968)",2024-01-07,14
643,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(44.2689, 15.0792)",2024-01-07,15
644,2024-01-12T00:00:00Z,2024,Biden,Yemen,"c(43.0774, 14.7831)",2024-01-07,16
645,2024-01-13T00:00:00Z,2024,Biden,Yemen,"c(42.938, 14.8357)",2024-01-07,17
646,2024-01-21T00:00:00Z,2024,Biden,Somalia,"c(42.7382, 0.0692)",2024-01-21,1
647,2024-01-22T00:00:00Z,2024,Biden,Yemen,"c(44.8177, 14.4412)",2024-01-21,2
648,2024-01-22T00:00:00Z,2024,Biden,Yemen,"c(44.2364, 15.3189)",2024-01-21,3
649,2024-01-22T00:00:00Z,2024,Biden,Yemen,"c(44.1668, 13.6679)",2024-01-21,4
650,2024-01-22T00:00:00Z,2024,Biden,Yemen,"c(43.7034, 13.4407)",2024-01-21,5
651,2024-01-22T00:00:00Z,2024,Biden,Yemen,"c(44.2693, 15.4288)",2024-01-21,6
652,2024-01-22T00:00:00Z,2024,Biden,Yemen,"c(43.0728, 14.7968)",2024-01-21,7
653,2024-01-24T00:00:00Z,2024,Biden,Somalia,"c(47.9918, 5.0116)",2024-01-21,8
654,2024-01-25T00:00:00Z,2024,Biden,Somalia,"c(46.618, 4.0226)",2024-01-21,9
